period,Return,corp_code,Ex_Return,Next_Ex_Return
2024Q2,0.19955654101995557,00232089,0.19080654101995556,-0.2906353974121996
2024Q3,-0.28188539741219965,00232089,-0.2906353974121996,-0.2751592664092664
2024Q4,-0.26640926640926643,00232089,-0.2751592664092664,-0.4789254385964912
2025Q1,-0.47017543859649125,00232089,-0.4789254385964912,-0.00875
2025Q2,0.0,00232089,-0.00875,-0.00875
2025Q3,0.0,00232089,-0.00875,-0.00875
2025Q4,0.0,00232089,-0.00875,-0.00875
2026Q1,0.0,00232089,-0.00875,-0.00875
2020Q2,0.2363315696649031,00250614,0.2275815696649031,0.5433184736091299
2020Q3,0.5520684736091299,00250614,0.5433184736091299,0.0022794117647058423
2020Q4,0.011029411764705843,00250614,0.0022794117647058423,-0.02329545454545453
2021Q1,-0.014545454545454528,00250614,-0.02329545454545453,0.07427583025830267
2021Q2,0.08302583025830268,00250614,0.07427583025830267,-0.15185051107325384
2021Q3,-0.14310051107325383,00250614,-0.15185051107325384,-0.1180939363817097
2021Q4,-0.1093439363817097,00250614,-0.1180939363817097,0.10397321428571418
2022Q1,0.11272321428571419,00250614,0.10397321428571418,-0.13011409227683055
2022Q2,-0.12136409227683054,00250614,-0.13011409227683055,-0.07267694063926941
2022Q3,-0.0639269406392694,00250614,-0.07267694063926941,-0.1185060975609756
2022Q4,-0.1097560975609756,00250614,-0.1185060975609756,0.014537671232876671
2023Q1,0.023287671232876672,00250614,0.014537671232876671,0.09432898259705483
2023Q2,0.10307898259705484,00250614,0.09432898259705483,-0.04637135922330101
2023Q3,-0.03762135922330101,00250614,-0.04637135922330101,0.05430170239596469
2023Q4,0.06305170239596469,00250614,0.05430170239596469,-0.06924822064056943
2024Q1,-0.06049822064056942,00250614,-0.06924822064056943,0.17685606060606054
2024Q2,0.18560606060606055,00250614,0.17685606060606054,-0.12483093716719915
2024Q3,-0.11608093716719914,00250614,-0.12483093716719915,0.1008885542168674
2024Q4,0.10963855421686741,00250614,0.1008885542168674,-0.04892372421281218
2025Q1,-0.04017372421281218,00250614,-0.04892372421281218,0.31477941176470586
2025Q2,0.32352941176470584,00250614,0.31477941176470586,0.9724465811965812
2025Q3,0.9811965811965813,00250614,0.9724465811965812,0.17761755823986183
2025Q4,0.18636755823986184,00250614,0.17761755823986183,-0.24656818181818183
2026Q1,-0.23781818181818182,00250614,-0.24656818181818183,-0.05455152671755722
2020Q2,0.33404482390608314,00288343,0.32529482390608316,0.19924999999999995
2020Q3,0.20799999999999996,00288343,0.19924999999999995,-0.011399006622516548
2020Q4,-0.0026490066225165476,00288343,-0.011399006622516548,0.09483565737051783
2021Q1,0.10358565737051784,00288343,0.09483565737051783,0.06826564380264746
2021Q2,0.07701564380264747,00288343,0.06826564380264746,-0.06908519553072631
2021Q3,-0.060335195530726304,00288343,-0.06908519553072631,-0.09911860879904874
2021Q4,-0.09036860879904873,00288343,-0.09911860879904874,-0.0296650326797386
2022Q1,-0.0209150326797386,00288343,-0.0296650326797386,-0.34386348464619493
2022Q2,-0.33511348464619495,00288343,-0.34386348464619493,0.5073142570281124
2022Q3,0.5160642570281124,00288343,0.5073142570281124,-0.41272350993377477
2022Q4,-0.4039735099337748,00288343,-0.41272350993377477,-0.07874999999999996
2023Q1,-0.06999999999999995,00288343,-0.07874999999999996,0.4129943249701314
2023Q2,0.42174432497013137,00288343,0.4129943249701314,-0.27933823529411766
2023Q3,-0.2705882352941177,00288343,-0.27933823529411766,-0.32787442396313365
2023Q4,-0.3191244239631337,00288343,-0.32787442396313365,-0.030746615905245377
2024Q1,-0.021996615905245376,00288343,-0.030746615905245377,-0.19041089965397925
2024Q2,-0.18166089965397925,00288343,-0.19041089965397925,-0.23031448202959834
2024Q3,-0.22156448202959833,00288343,-0.23031448202959834,-0.06361148832156435
2024Q4,-0.054861488321564345,00288343,-0.06361148832156435,-0.569669540229885
2025Q1,-0.560919540229885,00288343,-0.569669540229885,-0.00875
2025Q2,0.0,00288343,-0.00875,-0.00875
2025Q3,0.0,00288343,-0.00875,-0.00875
2025Q4,0.0,00288343,-0.00875,-0.00875
2026Q1,0.0,00288343,-0.00875,-0.00875
2020Q2,0.4406028368794326,00328191,0.4318528368794326,-0.25428846153846146
2020Q3,-0.24553846153846148,00328191,-0.25428846153846146,0.22045065252854815
2020Q4,0.22920065252854815,00328191,0.22045065252854815,0.20691025215660244
2021Q1,0.21566025215660245,00328191,0.20691025215660244,0.2172325327510918
2021Q2,0.2259825327510918,00328191,0.2172325327510918,-0.08354964381121996
2021Q3,-0.07479964381121995,00328191,-0.08354964381121996,-0.11269610202117417
2021Q4,-0.10394610202117416,00328191,-0.11269610202117417,0.01219522019334044
2022Q1,0.02094522019334044,00328191,0.01219522019334044,0.15958245660178852
2022Q2,0.16833245660178853,00328191,0.15958245660178852,-0.20145598829356146
2022Q3,-0.19270598829356145,00328191,-0.20145598829356146,-0.0472329894032348
2022Q4,-0.0384829894032348,00328191,-0.0472329894032348,0.001110788863109037
2023Q1,0.009860788863109038,00328191,0.001110788863109037,0.4427146754738656
2023Q2,0.4514646754738656,00328191,0.4427146754738656,0.07672685001978621
2023Q3,0.08547685001978622,00328191,0.07672685001978621,0.06671481954064887
2023Q4,0.07546481954064888,00328191,0.06671481954064887,0.23870762711864416
2024Q1,0.24745762711864416,00328191,0.23870762711864416,0.1950543478260869
